Motif	Factor	Evidence	Curated
MA0761.2_MA0761.2.ETV1	MA0761.2.ETV1	ChIP-seq	Y
MA0477.2_MA0477.2.FOSL1	MA0477.2.FOSL1	ChIP-seq	Y
MA0148.4_MA0148.4.FOXA1	MA0148.4.FOXA1	ChIP-seq	Y
MA0047.3_MA0047.3.FOXA2	MA0047.3.FOXA2	ChIP-seq	Y
MA1103.2_MA1103.2.FOXK2	MA1103.2.FOXK2	ChIP-seq	Y
MA0481.3_MA0481.3.FOXP1	MA0481.3.FOXP1	ChIP-seq	Y
MA0062.3_MA0062.3.GABPA	MA0062.3.GABPA	ChIP-seq	Y
MA0035.4_MA0035.4.GATA1	MA0035.4.GATA1	ChIP-seq	Y
MA0482.2_MA0482.2.GATA4	MA0482.2.GATA4	ChIP-seq	Y
MA1104.2_MA1104.2.GATA6	MA1104.2.GATA6	ChIP-seq	Y
MA1105.2_MA1105.2.GRHL2	MA1105.2.GRHL2	ChIP-seq	Y
MA0043.3_MA0043.3.HLF	MA0043.3.HLF	ChIP-seq	Y
MA0114.4_MA0114.4.HNF4A	MA0114.4.HNF4A	ChIP-seq	Y
MA0484.2_MA0484.2.HNF4G	MA0484.2.HNF4G	ChIP-seq	Y
MA0901.2_MA0901.2.HOXB13	MA0901.2.HOXB13	ChIP-seq	Y
MA0490.2_MA0490.2.JUNB	MA0490.2.JUNB	ChIP-seq	Y
MA0491.2_MA0491.2.JUND	MA0491.2.JUND	ChIP-seq	Y
MA0039.4_MA0039.4.KLF4	MA0039.4.KLF4	ChIP-seq	Y
MA1107.2_MA1107.2.KLF9	MA1107.2.KLF9	ChIP-seq	Y
MA0700.2_MA0700.2.LHX2	MA0700.2.LHX2	ChIP-seq	Y
MA0495.3_MA0495.3.MAFF	MA0495.3.MAFF	ChIP-seq	Y
MA0496.3_MA0496.3.MAFK	MA0496.3.MAFK	ChIP-seq	Y
MA0052.4_MA0052.4.MEF2A	MA0052.4.MEF2A	ChIP-seq	Y
MA0620.3_MA0620.3.MITF	MA0620.3.MITF	ChIP-seq	Y
MA1108.2_MA1108.2.MXI1	MA1108.2.MXI1	ChIP-seq	Y
MA0499.2_MA0499.2.MYOD1	MA0499.2.MYOD1	ChIP-seq	Y
MA0500.2_MA0500.2.MYOG	MA0500.2.MYOG	ChIP-seq	Y
MA0056.2_MA0056.2.MZF1	MA0056.2.MZF1	ChIP-seq	Y
MA0089.2_MA0089.2.MAFG::NFE2L1	MA0089.2.MAFG	ChIP-seq	Y
MA0089.2_MA0089.2.MAFG::NFE2L1	NFE2L1	ChIP-seq	Y
MA0025.2_MA0025.2.NFIL3	MA0025.2.NFIL3	ChIP-seq	Y
MA0502.2_MA0502.2.NFYB	MA0502.2.NFYB	ChIP-seq	Y
MA0063.2_MA0063.2.NKX2-5	MA0063.2.NKX2-5	ChIP-seq	Y
MA1112.2_MA1112.2.NR4A1	MA1112.2.NR4A1	ChIP-seq	Y
MA0679.2_MA0679.2.ONECUT1	MA0679.2.ONECUT1	ChIP-seq	Y
MA0712.2_MA0712.2.OTX2	MA0712.2.OTX2	ChIP-seq	Y
MA1113.2_MA1113.2.PBX2	MA1113.2.PBX2	ChIP-seq	Y
MA0681.2_MA0681.2.PHOX2B	MA0681.2.PHOX2B	ChIP-seq	Y
MA0782.2_MA0782.2.PKNOX1	MA0782.2.PKNOX1	ChIP-seq	Y
MA0627.2_MA0627.2.POU2F3	MA0627.2.POU2F3	ChIP-seq	Y
MA0508.3_MA0508.3.PRDM1	MA0508.3.PRDM1	ChIP-seq	Y
MA0684.2_MA0684.2.RUNX3	MA0684.2.RUNX3	ChIP-seq	Y
MA0743.2_MA0743.2.SCRT1	MA0743.2.SCRT1	ChIP-seq	Y
MA0744.2_MA0744.2.SCRT2	MA0744.2.SCRT2	ChIP-seq	Y
MA0745.2_MA0745.2.SNAI2	MA0745.2.SNAI2	ChIP-seq	Y
MA0143.4_MA0143.4.SOX2	MA0143.4.SOX2	ChIP-seq	Y
MA0081.2_MA0081.2.SPIB	MA0081.2.SPIB	ChIP-seq	Y
MA0829.2_MA0829.2.SREBF1	MA0829.2.SREBF1	ChIP-seq	Y
MA0522.3_MA0522.3.TCF3	MA0522.3.TCF3	ChIP-seq	Y
MA0830.2_MA0830.2.TCF4	MA0830.2.TCF4	ChIP-seq	Y
MA0769.2_MA0769.2.TCF7	MA0769.2.TCF7	ChIP-seq	Y
MA0090.3_MA0090.3.TEAD1	MA0090.3.TEAD1	ChIP-seq	Y
MA0809.2_MA0809.2.TEAD4	MA0809.2.TEAD4	ChIP-seq	Y
MA0003.4_MA0003.4.TFAP2A	MA0003.4.TFAP2A	ChIP-seq	Y
MA0814.2_MA0814.2.TFAP2C	MA0814.2.TFAP2C	ChIP-seq	Y
MA1123.2_MA1123.2.TWIST1	MA1123.2.TWIST1	ChIP-seq	Y
MA0093.3_MA0093.3.USF1	MA0093.3.USF1	ChIP-seq	Y
MA0748.2_MA0748.2.YY2	MA0748.2.YY2	ChIP-seq	Y
MA0528.2_MA0528.2.ZNF263	MA0528.2.ZNF263	ChIP-seq	Y
MA0609.2_MA0609.2.CREM	MA0609.2.CREM	ChIP-seq	Y
MA1684.1_MA1684.1.Foxn1	MA1684.1.Foxn1	ChIP-seq	Y
MA1760.1_MA1760.1.TFCP2	MA1760.1.TFCP2	HT-SELEX	Y
MA1779.1_MA1779.1.TFAP4::ETV1	MA1779.1.TFAP4	HT-SELEX	Y
MA1779.1_MA1779.1.TFAP4::ETV1	ETV1	HT-SELEX	Y
MA1780.1_MA1780.1.TFAP4::FLI1	MA1780.1.TFAP4	HT-SELEX	Y
MA1780.1_MA1780.1.TFAP4::FLI1	FLI1	HT-SELEX	Y
MA1781.1_MA1781.1.ELK1::SREBF2	MA1781.1.ELK1	HT-SELEX	Y
MA1781.1_MA1781.1.ELK1::SREBF2	SREBF2	HT-SELEX	Y
MA1783.1_MA1783.1.ERF::FOXI1	MA1783.1.ERF	HT-SELEX	Y
MA1783.1_MA1783.1.ERF::FOXI1	FOXI1	HT-SELEX	Y
MA1784.1_MA1784.1.ERF::FOXO1	MA1784.1.ERF	HT-SELEX	Y
MA1784.1_MA1784.1.ERF::FOXO1	FOXO1	HT-SELEX	Y
MA1785.1_MA1785.1.ETV2::FOXI1	MA1785.1.ETV2	HT-SELEX	Y
MA1785.1_MA1785.1.ETV2::FOXI1	FOXI1	HT-SELEX	Y
MA1786.1_MA1786.1.ETV5::FOXI1	MA1786.1.ETV5	HT-SELEX	Y
MA1786.1_MA1786.1.ETV5::FOXI1	FOXI1	HT-SELEX	Y
MA1787.1_MA1787.1.ETV5::FOXO1	MA1787.1.ETV5	HT-SELEX	Y
MA1787.1_MA1787.1.ETV5::FOXO1	FOXO1	HT-SELEX	Y
MA1788.1_MA1788.1.FLI1::FOXI1	MA1788.1.FLI1	HT-SELEX	Y
MA1788.1_MA1788.1.FLI1::FOXI1	FOXI1	HT-SELEX	Y
MA1789.1_MA1789.1.ELK1::HOXA1	MA1789.1.ELK1	HT-SELEX	Y
MA1789.1_MA1789.1.ELK1::HOXA1	HOXA1	HT-SELEX	Y
MA1790.1_MA1790.1.ELK1::HOXB13	MA1790.1.ELK1	HT-SELEX	Y
MA1790.1_MA1790.1.ELK1::HOXB13	HOXB13	HT-SELEX	Y
MA1791.1_MA1791.1.ERF::HOXB13	MA1791.1.ERF	HT-SELEX	Y
MA1791.1_MA1791.1.ERF::HOXB13	HOXB13	HT-SELEX	Y
MA1792.1_MA1792.1.ETV2::HOXB13	MA1792.1.ETV2	HT-SELEX	Y
MA1792.1_MA1792.1.ETV2::HOXB13	HOXB13	HT-SELEX	Y
MA1793.1_MA1793.1.ETV5::HOXA2	MA1793.1.ETV5	HT-SELEX	Y
MA1793.1_MA1793.1.ETV5::HOXA2	HOXA2	HT-SELEX	Y
MA1794.1_MA1794.1.ETV2::DRGX	MA1794.1.ETV2	HT-SELEX	Y
MA1794.1_MA1794.1.ETV2::DRGX	DRGX	HT-SELEX	Y
MA1795.1_MA1795.1.ETV5::DRGX	MA1795.1.ETV5	HT-SELEX	Y
MA1795.1_MA1795.1.ETV5::DRGX	DRGX	HT-SELEX	Y
MA1796.1_MA1796.1.ERF::FIGLA	MA1796.1.ERF	HT-SELEX	Y
MA1796.1_MA1796.1.ERF::FIGLA	FIGLA	HT-SELEX	Y
MA1797.1_MA1797.1.ERF::NHLH1	MA1797.1.ERF	HT-SELEX	Y
MA1797.1_MA1797.1.ERF::NHLH1	NHLH1	HT-SELEX	Y
MA1799.1_MA1799.1.ETV5::FIGLA	MA1799.1.ETV5	HT-SELEX	Y
MA1799.1_MA1799.1.ETV5::FIGLA	FIGLA	HT-SELEX	Y
MA1800.1_MA1800.1.FOS	MA1800.1.FOS	HT-SELEX	Y
MA1801.1_MA1801.1.FOXJ2::ELF1	MA1801.1.FOXJ2	HT-SELEX	Y
MA1801.1_MA1801.1.FOXJ2::ELF1	ELF1	HT-SELEX	Y
MA1802.1_MA1802.1.FOXO1::ELF1	MA1802.1.FOXO1	HT-SELEX	Y
MA1802.1_MA1802.1.FOXO1::ELF1	ELF1	HT-SELEX	Y
MA1803.1_MA1803.1.FOXO1::ELK1	MA1803.1.FOXO1	HT-SELEX	Y
MA1803.1_MA1803.1.FOXO1::ELK1	ELK1	HT-SELEX	Y
MA1804.1_MA1804.1.FOXO1::ELK3	MA1804.1.FOXO1	HT-SELEX	Y
MA1804.1_MA1804.1.FOXO1::ELK3	ELK3	HT-SELEX	Y
MA1805.1_MA1805.1.FOXO1::FLI1	MA1805.1.FOXO1	HT-SELEX	Y
MA1805.1_MA1805.1.FOXO1::FLI1	FLI1	HT-SELEX	Y
MA1807.1_MA1807.1.HOXD12::ELK1	MA1807.1.HOXD12	HT-SELEX	Y
MA1807.1_MA1807.1.HOXD12::ELK1	ELK1	HT-SELEX	Y
MA1808.1_MA1808.1.FLI1::DRGX	MA1808.1.FLI1	HT-SELEX	Y
MA1808.1_MA1808.1.FLI1::DRGX	DRGX	HT-SELEX	Y
MA1809.1_MA1809.1.POU2F1::SOX2	MA1809.1.POU2F1	HT-SELEX	Y
MA1809.1_MA1809.1.POU2F1::SOX2	SOX2	HT-SELEX	Y
MA1810.1_MA1810.1.MGA::EVX1	MA1810.1.MGA	HT-SELEX	Y
MA1810.1_MA1810.1.MGA::EVX1	EVX1	HT-SELEX	Y
MA1864.1_MA1864.1.ZNF418	MA1864.1.ZNF418	ChIP-seq	Y
MA1865.1_MA1865.1.ZNF574	MA1865.1.ZNF574	ChIP-seq	Y
MA1866.1_MA1866.1.PATZ1	MA1866.1.PATZ1	ChIP-seq	Y
MA1867.1_MA1867.1.ZNF214	MA1867.1.ZNF214	ChIP-seq	Y
MA1868.1_MA1868.1.ZNF320	MA1868.1.ZNF320	ChIP-seq	Y
MA1869.1_MA1869.1.ZNF324	MA1869.1.ZNF324	ChIP-seq	Y
MA1870.1_MA1870.1.KLF7	MA1870.1.KLF7	ChIP-seq	Y
MA1871.1_MA1871.1.ZFP14	MA1871.1.ZFP14	ChIP-exo	Y
MA1872.1_MA1872.1.ZNF354A	MA1872.1.ZNF354A	ChIP-exo	Y
MA1873.1_MA1873.1.ZNF530	MA1873.1.ZNF530	ChIP-exo	Y
MA1874.1_MA1874.1.ZNF667	MA1874.1.ZNF667	ChIP-exo	Y
MA1875.1_MA1875.1.ZNF669	MA1875.1.ZNF669	ChIP-exo	Y
MA1876.1_MA1876.1.ZNF701	MA1876.1.ZNF701	ChIP-exo	Y
MA1879.1_MA1879.1.NKX2-4	MA1879.1.NKX2-4	CAP-SELEX	Y
MA2020.1_MA2020.1.ZBED2	MA2020.1.ZBED2		Y
MA2021.1_MA2021.1.TRPS1	MA2021.1.TRPS1		Y
MA2022.1_MA2022.1.BNC2	MA2022.1.BNC2		Y
MA2023.1_MA2023.1.ZNF211	MA2023.1.ZNF211		Y
MA2024.1_MA2024.1.SATB1	MA2024.1.SATB1		Y
MA2025.1_MA2025.1.CTCF	MA2025.1.CTCF	ChIP-seq	Y
MA2026.1_MA2026.1.CTCF	MA2026.1.CTCF	ChIP-seq	Y
MA2027.1_MA2027.1.ZKSCAN3	MA2027.1.ZKSCAN3		Y
MA2028.1_MA2028.1.ZNF416	MA2028.1.ZNF416		Y
MA2029.1_MA2029.1.ZNF582	MA2029.1.ZNF582		Y
MA2030.1_MA2030.1.ZNF692	MA2030.1.ZNF692		Y
MA2031.1_MA2031.1.SMAD2	MA2031.1.SMAD2		Y
MA2032.1_MA2032.1.SP5	MA2032.1.SP5		Y
MA2033.1_MA2033.1.THRA	MA2033.1.THRA		Y
MA2034.1_MA2034.1.Bcl11B	MA2034.1.Bcl11B		Y
MA2035.1_MA2035.1.Zfp335	MA2035.1.Zfp335		Y
MA2036.1_MA2036.1.Atf3	MA2036.1.Atf3		Y
MA2037.1_MA2037.1.Six4	MA2037.1.Six4		Y
MA2038.1_MA2038.1.Gli1	MA2038.1.Gli1		Y
MA2039.1_MA2039.1.Prdm5	MA2039.1.Prdm5		Y
MA2040.1_MA2040.1.Prdm14	MA2040.1.Prdm14		Y
MA2041.1_MA2041.1.Nkx2-1	MA2041.1.Nkx2-1		Y
MA2042.1_MA2042.1.Npas4	MA2042.1.Npas4		Y
MA2043.1_MA2043.1.Hnf1A	MA2043.1.Hnf1A		Y
MA2044.1_MA2044.1.Neurod2	MA2044.1.Neurod2		Y
MA2045.1_MA2045.1.Olig2	MA2045.1.Olig2		Y
MA2046.1_MA2046.1.Ikzf3	MA2046.1.Ikzf3		Y
MA2047.1_MA2047.1.Nr1H2	MA2047.1.Nr1H2		Y
MA0037.4_MA0037.4.Gata3	MA0037.4.Gata3		Y
MA0041.2_MA0041.2.FOXD3	MA0041.2.FOXD3	CAP-SELEX	Y
MA0050.3_MA0050.3.Irf1	MA0050.3.Irf1		Y
MA0067.2_MA0067.2.PAX2	MA0067.2.PAX2	CAP-SELEX	Y
MA0078.2_MA0078.2.Sox17	MA0078.2.Sox17		Y
MA0079.5_MA0079.5.SP1	MA0079.5.SP1	ChIP-seq	Y
MA0080.6_MA0080.6.Spi1	MA0080.6.Spi1		Y
MA0087.2_MA0087.2.Sox5	MA0087.2.Sox5		Y
MA0095.3_MA0095.3.Yy1	MA0095.3.Yy1		Y
MA0136.3_MA0136.3.Elf5	MA0136.3.Elf5		Y
MA0152.2_MA0152.2.Nfatc2	MA0152.2.Nfatc2		Y
MA0156.3_MA0156.3.FEV	MA0156.3.FEV	CAP-SELEX	Y
MA0157.3_MA0157.3.Foxo3	MA0157.3.Foxo3		Y
MA0160.2_MA0160.2.NR4A2	MA0160.2.NR4A2	CAP-SELEX	Y
MA0466.3_MA0466.3.CEBPB	MA0466.3.CEBPB	CAP-SELEX	Y
MA0467.2_MA0467.2.Crx	MA0467.2.Crx		Y
MA0474.3_MA0474.3.Erg	MA0474.3.Erg		Y
MA0480.2_MA0480.2.Foxo1	MA0480.2.Foxo1		Y
MA0489.2_MA0489.2.Jun	MA0489.2.Jun		Y
MA0493.2_MA0493.2.KLF1	MA0493.2.KLF1	ChIP-seq	Y
MA0505.2_MA0505.2.Nr5A2	MA0505.2.Nr5A2		Y
MA0506.2_MA0506.2.Nrf1	MA0506.2.Nrf1		Y
MA0507.2_MA0507.2.POU2F2	MA0507.2.POU2F2	CAP-SELEX	Y
MA0509.3_MA0509.3.RFX1	MA0509.3.RFX1	ChIP-seq	Y
MA0514.2_MA0514.2.Sox3	MA0514.2.Sox3		Y
MA0516.3_MA0516.3.SP2	MA0516.3.SP2	ChIP-seq	Y
MA0521.2_MA0521.2.Tcf12	MA0521.2.Tcf12		Y
MA0526.4_MA0526.4.USF2	MA0526.4.USF2	CAP-SELEX	Y
MA0597.2_MA0597.2.THAP1	MA0597.2.THAP1		Y
MA0606.2_MA0606.2.Nfat5	MA0606.2.Nfat5		Y
MA0607.2_MA0607.2.BHLHA15	MA0607.2.BHLHA15	CAP-SELEX	Y
MA0611.2_MA0611.2.Dux	MA0611.2.Dux		Y
MA0624.2_MA0624.2.Nfatc1	MA0624.2.Nfatc1		Y
MA0625.2_MA0625.2.NFATC3	MA0625.2.NFATC3	NCAP-SELEX	Y
MA0633.2_MA0633.2.Twist2	MA0633.2.Twist2		Y
MA0642.2_MA0642.2.EN2	MA0642.2.EN2	NCAP-SELEX	Y
MA0644.2_MA0644.2.ESX1	MA0644.2.ESX1	CAP-SELEX	Y
MA0650.3_MA0650.3.Hoxa13	MA0650.3.Hoxa13		Y
MA0651.2_MA0651.2.HOXC11	MA0651.2.HOXC11	CAP-SELEX	Y
MA0659.3_MA0659.3.Mafg	MA0659.3.Mafg		Y
MA0666.2_MA0666.2.MSX1	MA0666.2.MSX1	CAP-SELEX	Y
MA0668.2_MA0668.2.Neurod2	MA0668.2.Neurod2		Y
MA0680.2_MA0680.2.Pax7	MA0680.2.Pax7		Y
MA0685.2_MA0685.2.SP4	MA0685.2.SP4	ChIP-seq	Y
MA0690.2_MA0690.2.TBX21	MA0690.2.TBX21	CAP-SELEX	Y
MA0693.3_MA0693.3.Vdr	MA0693.3.Vdr		Y
MA0697.2_MA0697.2.Zic3	MA0697.2.Zic3		Y
MA0707.2_MA0707.2.MNX1	MA0707.2.MNX1	CAP-SELEX	Y
MA0708.2_MA0708.2.MSX2	MA0708.2.MSX2	CAP-SELEX	Y
MA0723.2_MA0723.2.VAX2	MA0723.2.VAX2	NCAP-SELEX	Y
MA0734.3_MA0734.3.Gli2	MA0734.3.Gli2		Y
MA0740.2_MA0740.2.KLF14	MA0740.2.KLF14	ChIP-seq	Y
MA0742.2_MA0742.2.KLF12	MA0742.2.KLF12	ChIP-seq	Y
MA0754.2_MA0754.2.CUX1	MA0754.2.CUX1	CAP-SELEX	Y
MA0756.2_MA0756.2.ONECUT2	MA0756.2.ONECUT2	CAP-SELEX	Y
MA0759.2_MA0759.2.ELK3	MA0759.2.ELK3	CAP-SELEX	Y
MA0764.3_MA0764.3.ETV4	MA0764.3.ETV4	CAP-SELEX	Y
MA0765.3_MA0765.3.ETV5	MA0765.3.ETV5	CAP-SELEX	Y
MA0768.2_MA0768.2.Lef1	MA0768.2.Lef1		Y
MA0784.2_MA0784.2.POU1F1	MA0784.2.POU1F1	CAP-SELEX	Y
MA0798.3_MA0798.3.RFX3	MA0798.3.RFX3	NCAP-SELEX	Y
MA0799.2_MA0799.2.RFX4	MA0799.2.RFX4	CAP-SELEX	Y
MA0818.2_MA0818.2.BHLHE22	MA0818.2.BHLHE22	CAP-SELEX	Y
MA0819.2_MA0819.2.CLOCK	MA0819.2.CLOCK	CAP-SELEX	Y
MA0821.2_MA0821.2.HES5	MA0821.2.HES5	CAP-SELEX	Y
MA0828.2_MA0828.2.SREBF2	MA0828.2.SREBF2	CAP-SELEX	Y
MA0831.3_MA0831.3.TFE3	MA0831.3.TFE3	CAP-SELEX	Y
MA0837.2_MA0837.2.CEBPE	MA0837.2.CEBPE	CAP-SELEX	Y
MA0847.3_MA0847.3.FOXD2	MA0847.3.FOXD2	CAP-SELEX	Y
MA0865.2_MA0865.2.E2F8	MA0865.2.E2F8	CAP-SELEX	Y
MA0869.2_MA0869.2.Sox11	MA0869.2.Sox11		Y
MA0877.3_MA0877.3.BARHL1	MA0877.3.BARHL1	CAP-SELEX	Y
MA0878.3_MA0878.3.CDX1	MA0878.3.CDX1	CAP-SELEX	Y
MA0879.2_MA0879.2.DLX1	MA0879.2.DLX1	NCAP-SELEX	Y
MA0884.2_MA0884.2.DUXA	MA0884.2.DUXA	CAP-SELEX	Y
MA0885.2_MA0885.2.Dlx2	MA0885.2.Dlx2		Y
MA0909.3_MA0909.3.Hoxd13	MA0909.3.Hoxd13		Y
MA1110.2_MA1110.2.Nr1H4	MA1110.2.Nr1H4		Y
MA1467.2_MA1467.2.Atoh1	MA1467.2.Atoh1		Y
MA1472.2_MA1472.2.Bhlha15	MA1472.2.Bhlha15		Y
MA1476.2_MA1476.2.Dlx5	MA1476.2.Dlx5		Y
MA1483.2_MA1483.2.ELF2	MA1483.2.ELF2	HT-SELEX	Y
MA1487.2_MA1487.2.FOXE1	MA1487.2.FOXE1	CAP-SELEX	Y
MA1491.2_MA1491.2.GLI3	MA1491.2.GLI3	CAP-SELEX	Y
MA1498.2_MA1498.2.HOXA7	MA1498.2.HOXA7	HT-SELEX	Y
MA1511.2_MA1511.2.KLF10	MA1511.2.KLF10	ChIP-seq	Y
MA1518.2_MA1518.2.Lhx1	MA1518.2.Lhx1		Y
MA1524.2_MA1524.2.Msgn1	MA1524.2.Msgn1		Y
MA1525.2_MA1525.2.NFATC4	MA1525.2.NFATC4	CAP-SELEX	Y
MA1532.2_MA1532.2.NR1D2	MA1532.2.NR1D2	HT-SELEX	Y
MA1540.2_MA1540.2.NR5A1	MA1540.2.NR5A1		Y
MA1547.2_MA1547.2.PITX2	MA1547.2.PITX2	CAP-SELEX	Y
MA1563.2_MA1563.2.SOX18	MA1563.2.SOX18	CAP-SELEX	Y
MA1566.2_MA1566.2.TBX3	MA1566.2.TBX3	CAP-SELEX	Y
MA1567.2_MA1567.2.Tbx6	MA1567.2.Tbx6		Y
MA1573.2_MA1573.2.Thap11	MA1573.2.Thap11		Y
MA1601.2_MA1601.2.ZNF75D	MA1601.2.ZNF75D	ChIP-exo	Y
MA1630.2_MA1630.2.ZNF281	MA1630.2.ZNF281	ChIP-seq	Y
MA1633.2_MA1633.2.BACH1	MA1633.2.BACH1	HT-SELEX	Y
MA1647.2_MA1647.2.Prdm4	MA1647.2.Prdm4		Y
